Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-07-01,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.86,78.49
2017-07-02,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-03,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-04,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-05,3.50,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-06,3.53,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-07,3.55,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.86,78.49
2017-07-08,3.55,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-09,3.55,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-10,3.55,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-11,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-12,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-13,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.86,78.49
2017-07-14,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-15,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-16,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-17,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,1.00,0.86,78.49
2017-07-18,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-19,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-20,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-21,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-22,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
2017-07-23,3.90,3,0,1683070,14597470,4,57000000,84344203,2162672,0.5009200031,73762,1,0.00,0.86,78.49
